Record;City;OtherName;Country;Latitude;Longitude;Certainty;year;pop;cityid
5492;Hanoi;Hà Noi;Vietnam;21.033333;105.85;1;1800;60000;Hanoi_21_105.8
5493;Hanzhong;Hanchung;China;33.066667;107.016667;1;1800;50000;Hanzhong_33.1_107
5494;Havana;La Habana;Cuba;23.13302;-82.38304;1;1800;60000;Havana_23.1_-82.4
5495;Herat;;Afghanistan;34.34817;62.19967;1;1800;45000;Herat_34.3_62.2
5496;Himeji;;Japan;34.81667;134.7;1;1800;23000;Himeji_34.8_134.7
5497;Hiroshima;;Japan;34.396775;132.460017;1;1800;49000;Hiroshima_34.4_132.5
5498;Homs;;Syria;34.72682;36.72339;1;1800;25000;Homs_34.7_36.7
5499;Huai'an;Huaian, Hwaian;China;33.5;119.133333;1;1800;47000;Huai'an_33.5_119.1
5500;Huancavelica;;Peru;-12.78542;-74.97501;1;1800;5146;Huancavelica_-12.8_-75
5501;Hue;;Vietnam;16.46667;107.6;1;1800;50000;Hue_16.5_107.6
5502;Hugli-Chuchura;Chinsurah, Hooghly, Hooghly-Chinsura;India;22.9;88.39;2;1800;12000;Hugli-Chuchura_22.9_88.4
5503;Hull;;United Kingdom;53.7446;-0.33525;1;1800;32000;Hull_53.7_-0.3
5504;Hyderabad;;India;17.38405;78.45636;1;1800;175000;Hyderabad_17.4_78.5
5505;Hydra;;Algeria;36.7567;3.0247;3;1800;22000;Hydra_36.8_3
5506;Iasi;Jassy;Romania;47.16667;27.6;1;1800;20000;Iasi_47.2_27.6
5507;Indore;;India;22.71792;75.8333;1;1800;45000;Indore_22.7_75.8
5508;Inwa;Ava;Myanmar;21.857353;95.981936;1;1800;4000;Inwa_21.9_96
5509;Ioannina;Iannina,  Ioánnina, Yannina;Greece;39.665028;20.853747;1;1800;30000;Ioannina_39.7_20.9
5510;Iraklion;Irakleion, Candia. Heraklion;Greece;35.338736;25.144214;1;1800;15000;Iraklion_35.3_25.1
5511;Istanbul;Constantinople, Byzantium;Turkey;41.005275;28.976944;1;1800;570000;Istanbul_41_29
5512;Izmail;Ismail;Romania;45.351667;28.836389;2;1800;2000;Izmail_45.4_28.8
5513;Iznik;Nicaea;Turkey;40.42861;29.72111;1;1800;125000;Iznik_40.4_29.7
5514;Jaen;Jaén ;Spain;37.76922;-3.79028;1;1800;25000;Jaen_37.8_-3.8
5515;Jaipur;Jeypore;India;26.91962;75.78781;1;1800;75000;Jaipur_26.9_75.8
5516;Jakarta;Batavia;Indonesia;-6.21462;106.84513;1;1800;53000;Jakarta_-6.2_106.8
5517;Jaunpur;;India;25.75506;82.68361;1;1800;16177;Jaunpur_25.8_82.7
5518;Jeddah;Jiddah;Saudi Arabia;21.543333;39.172778;2;1800;20000;Jeddah_21.5_39.2
5519;Jerez de la Frontera;Xerez;Spain;36.6936;-6.132431;1;1800;26000;Jerez de la Frontera_36.7_-6.1
5520;Jilin;Kirin;China;43.896536;125.32599;3;1800;37000;Jilin_43.9_125.3
5521;Jinan;Tsinan;China;36.650997;117.120497;1;1800;65000;Jinan_36.7_117.1
5522;Jingdezhen;Kingtehchen;China;29.268836;117.17842;2;1800;164000;Jingdezhen_29.3_117.2
5523;Jodhpur;;India;26.26841;73.00594;1;1800;75000;Jodhpur_26.3_73
5524;Kabul;;Afghanistan;34.52813;69.17233;1;1800;50000;Kabul_34.5_69.2
5525;Kaesong;Songdo;Dem. People's Republic of Korea;37.97083;126.55444;1;1800;30000;Kaesong_38_126.6
5526;Kagoshima;;Japan;31.5966;130.557183;1;1800;67000;Kagoshima_31.6_130.6
5527;Kaifeng;Bienliang, Pienliang;China;34.7986;114.30742;1;1800;80000;Kaifeng_34.8_114.3
5528;Kairouan;Qairwan, Qairawan, Zirids, Kairwan;Tunisia;35.674444;10.101667;2;1800;20000;Kairouan_35.7_10.1
5529;Kaluga;;Russian Federation;54.5293;36.27542;1;1800;20000;Kaluga_54.5_36.3
5530;Kanazawa;;Japan;36.561325;136.656206;1;1800;60000;Kanazawa_36.6_136.7
5531;Kanchipuram;Conjeeveram, Kanchi, K?ñci-pura, Conjevaram;India;12.834173;79.70364;1;1800;35000;Kanchipuram_12.8_79.7
5532;Kandahar;Qandahar;Afghanistan;31.61332;65.71013;1;1800;25000;Kandahar_31.6_65.7
5533;Kano;;Nigeria;12.00012;8.51672;1;1800;30000;Kano_12_8.5
5534;Karaman;Laranda;Turkey;37.18111;33.215;1;1800;20000;Karaman_37.2_33.2
5535;Kashi;Kashgar;China;39.4704;75.989756;1;1800;50000;Kashi_39.5_76
5536;Kathmandu;Katmandu;Nepal;27.7;85.333333;1;1800;25000;Kathmandu_27.7_85.3
5537;Katsina;;Nigeria;12.98943;7.60063;1;1800;70000;Katsina_13_7.6
5538;Kazan;;Russian Federation;55.790278;49.134722;2;1800;25000;Kazan_55.8_49.1
5539;Kebbi;;Nigeria;11.678125;4.069544;2;1800;30000;Kebbi_11.7_4.1
5540;Khiva;Khorasam, Khoresm, Khwarezm, Khwarizm, Khwarazm, Chorezm;Uzbekistan;41.37844947;60.35964994;1;1800;20000;Khiva_41.4_60.4
5541;Khvoy;Khoy, Khoi;Iran;38.5525;44.952222;2;1800;25000;Khvoy_38.6_45
5542;Kiev;;Ukraine;50.45466;30.5238;1;1800;19000;Kiev_50.5_30.5
5543;Kingston;;Jamaica;17.992731;-76.8;1;1800;27000;Kingston_18_-76.8
5544;Kobe;Hyogo;Japan;34.691269;135.183072;1;1800;20853;Kobe_34.7_135.2
5545;Kochi;;Japan;33.558803;133.531167;2;1800;36000;Kochi_33.6_133.5
5546;Kokand;Khokand;Uzbekistan;40.533261;70.932342;1;1800;30000;Kokand_40.5_70.9
5547;Konigsberg;Kaliningrad, Königsberg ;Germany;54.716667;20.516667;2;1800;53000;Konigsberg_54.7_20.5
5548;Konya;Konia;Turkey;37.87135;32.48464;1;1800;30000;Konya_37.9_32.5
5549;Kota;Kotah;India;25.18;75.83;3;1800;25000;Kota_25.2_75.8
5550;Krakow;Cracow;Poland;50.06143;19.93658;1;1800;25000;Krakow_50.1_19.9
5551;Kumamoto;;Japan;32.78983;130.741574;1;1800;21000;Kumamoto_32.8_130.7
5552;Kumasi;;Guinea;6.68848;-1.62443;1;1800;40000;Kumasi_6.7_-1.6
5553;Kumbakonam;;India;10.96209;79.39124;1;1800;35000;Kumbakonam_11_79.4
5554;Kunming;Yunnanfu;China;25.03889;102.71833;1;1800;46000;Kunming_25_102.7
5555;Kursk;;Russian Federation;51.73733;36.18735;1;1800;21000;Kursk_51.7_36.2
5556;Kutahya;Kütahya, Kutahia;Turkey;39.416667;29.983333;3;1800;32000;Kutahya_39.4_30
5557;Kyoto;;Japan;35.02107;135.75385;1;1800;377000;Kyoto_35_135.8
5558;La Paz;;Bolivia;-16.5;-68.15;1;1800;22000;La Paz_-16.5_-68.2
5559;Lanzhou;Lanchow;China;36.061089;103.834304;1;1800;90000;Lanzhou_36.1_103.8
5560;Lecce;;Italy;40.35703;18.17202;1;1800;13000;Lecce_40.4_18.2
5561;Leeds;;United Kingdom;53.79648;-1.54785;1;1800;51000;Leeds_53.8_-1.5
5562;Leghorn;Livorno;Italy;43.55;10.310579;2;1800;52611;Leghorn_43.5_10.3
5563;Leiden;Leyden;Netherlands;52.15833;4.49306;1;1800;31000;Leiden_52.2_4.5
5564;Leipzig;;Germany;51.33962;12.37129;1;1800;31000;Leipzig_51.3_12.4
5565;Leon;;Spain;42.605556;-5.57;1;1800;6170;Leon_42.6_-5.6
5566;Lhasa;;China;29.645563;91.140749;1;1800;50000;Lhasa_29.6_91.1
5567;Liege; Liège ;Belgium;50.63373;5.56749;1;1800;39000;Liege_50.6_5.6
5568;Lille;;France;50.628442;3.054975;1;1800;55000;Lille_50.6_3.1
5569;Lima;Rimac;Peru;-12.04318;-77.02824;1;1800;54000;Lima_-12_-77
5570;Limerick;;Ireland;52.6653;-8.630497;1;1800;29000;Limerick_52.7_-8.6
5571;Lisbon;;Portugal;38.71667;-9.13333;1;1800;237000;Lisbon_38.7_-9.1
5572;Liverpool;;United Kingdom;53.408372;-2.991572;1;1800;76000;Liverpool_53.4_-3
5573;London;;United Kingdom;51.511214;-0.119825;1;1800;861000;London_51.5_-0.1
5574;Lorca;;Spain;37.67119;-1.7017;1;1800;20000;Lorca_37.7_-1.7
5575;Louisville;Kentucky;United States of America;38.252563;-85.758367;1;1800;359;Louisville_38.3_-85.8
5576;Louveigne;Louvain, Louveigné ;Belgium;50.877572;4.704328;2;1800;18587;Louveigne_50.9_4.7
5577;Lubeck;Lübeck ;Germany;53.865886;10.687097;1;1800;22000;Lubeck_53.9_10.7
5578;Lucknow;;India;26.83928;80.92313;1;1800;240000;Lucknow_26.8_80.9
5579;Lvov;Lwow, Lemberg;Poland;49.839683;24.029717;1;1800;42000;Lvov_49.8_24
5580;Lyon;;France;45.74846;4.84671;1;1800;111000;Lyon_45.7_4.8
5581;Macao;;China;22.1667;113.55;1;1800;30000;Macao_22.2_113.5
5582;Madras;;India;13.08784;80.27847;1;1800;110000;Madras_13.1_80.3
5583;Madrid;;Spain;40.416775;-3.703789;1;1800;182000;Madrid_40.4_-3.7
5584;Madurai;;India;9.91735;78.11962;1;1800;20000;Madurai_9.9_78.1
5585;Magdeburg;;Germany;52.130808;11.628878;1;1800;34000;Magdeburg_52.1_11.6
5586;Maheshwar;;India;22.17592;75.58715;1;1800;20000;Maheshwar_22.2_75.6
5587;Mainz;;Germany;49.98419;8.2791;1;1800;23000;Mainz_50_8.3
5588;Malaga;;Spain;36.721261;-4.421267;1;1800;49000;Malaga_36.7_-4.4
5589;Manchester;;United Kingdom;53.48095;-2.23743;1;1800;81000;Manchester_53.5_-2.2
5590;Mandvi;Måndvi ;India;22.83282;69.35238;1;1800;30000;Mandvi_22.8_69.4
5591;Manila;;Philippines;14.58;121;1;1800;77000;Manila_14.6_121
5592;Mannheim;;Germany;49.49671;8.47955;1;1800;19000;Mannheim_49.5_8.5
5593;Mantova;Mantua;Italy;45.156417;10.791375;1;1800;22000;Mantova_45.2_10.8
5594;Marrakech;Marrakesh;Morocco;31.63416;-7.99994;1;1800;30000;Marrakech_31.6_-8
5595;Marseille;;France;43.29695;5.38107;1;1800;83000;Marseille_43.3_5.4
5596;Masenya;;Chad;11.402536;16.171328;3;1800;30000;Masenya_11.4_16.2
5597;Mashhad;Meshhed;Iran;36.3;59.6;1;1800;20000;Mashhad_36.3_59.6
5598;Masulipatam;;India;16.18438;81.134933;1;1800;27000;Masulipatam_16.2_81.1
5599;Matsumae;Fukuyama, Matsmaye (Hokkaido);Japan;41.433333;140.116667;3;1800;35000;Matsumae_41.4_140.1
5600;Matsuyama;;Japan;33.839157;132.765575;1;1800;23000;Matsuyama_33.8_132.8
5601;Mecca;;Saudi Arabia;21.42667;39.82611;1;1800;25000;Mecca_21.4_39.8
5602;Medina;Madinah ;Saudi Arabia;24.4609;39.620189;1;1800;20000;Medina_24.5_39.6
5603;Meknes;Takrart, Mequinez, Miknas, Meknès ;Morocco;33.89352;-5.54727;1;1800;45000;Meknes_33.9_-5.5
5604;Merida;Tiho;Mexico;20.979719;-89.615789;1;1800;28000;Merida_21_-89.6
5605;Messina;;Italy;38.19327;15.54969;1;1800;37000;Messina_38.2_15.5
5606;Metz;;France;49.11911;6.17269;1;1800;37000;Metz_49.1_6.2
5607;Mexico City;Tenochtitlan;Mexico;19.42847;-99.12766;1;1800;128000;Mexico City_19.4_-99.1
5608;Milan;;Italy;45.465453;9.198786;1;1800;122000;Milan_45.5_9.2
5609;Mirzapur;;India;24.10287;82.564433;3;1800;50000;Mirzapur_24.1_82.6
5610;Mondovi;;Italy;44.39603;7.81764;1;1800;20000;Mondovi_44.4_7.8
5611;Montpellier;;France;43.61092;3.87723;1;1800;31000;Montpellier_43.6_3.9
5612;Moscow;;Russian Federation;55.75222;37.61556;1;1800;248000;Moscow_55.8_37.6
5613;Mosul;Ak Mawsil;Iraq;36.335;43.11889;1;1800;34000;Mosul_36.3_43.1
5614;Multan;;Pakistan;30.19556;71.47528;1;1800;30000;Multan_30.2_71.5
5615;Mumbai;Bombay;India;19.07283;72.88261;1;1800;140000;Mumbai_19.1_72.9
5616;Munger;Mudgagiri, Monghyr;India;25.37262;86.490321;1;1800;30000;Munger_25.4_86.5
5617;Munich;;Germany;48.136739;11.576756;1;1800;48000;Munich_48.1_11.6
5618;Murcia;;Spain;37.98704;-1.13004;1;1800;44000;Murcia_38_-1.1
5619;Murshidabad;;India;24.1839;88.27171;3;1800;190000;Murshidabad_24.2_88.3
5620;Muscat;;Oman;23.61387;58.5922;1;1800;12000;Muscat_23.6_58.6
5621;Mysore;;India;12.29791;76.63925;1;1800;62000;Mysore_12.3_76.6
5622;Nagapattinam;Negapatam, Choromandel;India;10.768802;79.839427;3;1800;35000;Nagapattinam_10.8_79.8
5623;Nagasaki;;Japan;32.752558;129.878192;1;1800;30000;Nagasaki_32.8_129.9
5624;Nagoya;;Japan;35.181447;136.906397;1;1800;92000;Nagoya_35.2_136.9
5625;Nagpur;;India;21.15;79.1;2;1800;74000;Nagpur_21.1_79.1
5626;Nanchang;;China;28.68333;115.88333;1;1800;36000;Nanchang_28.7_115.9
5627;Nancy;;France;48.68439;6.18496;1;1800;28000;Nancy_48.7_6.2
5628;Nanhai;Foshan, Fatshan;China;23.016667;113.116667;1;1800;124000;Nanhai_23_113.1
5629;Nanjing;Nanking;China;32.05;118.766667;1;1800;50000;Nanjing_32_118.8
5630;Nantes;;France;47.21725;-1.55336;1;1800;70000;Nantes_47.2_-1.6
5631;Naples;;Italy;40.851775;14.268122;1;1800;430000;Naples_40.9_14.3
5632;New York;New York;United States of America;40.714353;-74.005972;1;1800;63735;New York_40.7_-74
5633;Newcastle upon Tyne;;United Kingdom;54.978253;-1.617781;2;1800;36000;Newcastle upon Tyne_55_-1.6
5634;Nimes;Nîmes ;France;43.83333;4.35;1;1800;37000;Nimes_43.8_4.3
5635;Ningbo;Yinhsien, Ningpo;China;29.866667;121.55;2;1800;80000;Ningbo_29.9_121.5
5636;Nkazargamu;Gasreggomo, Birni, Kazargamu;Nigeria;13.047222;12.227778;3;1800;50000;Nkazargamu_13_12.2
5637;Norwich;;United Kingdom;52.62783;1.29834;1;1800;36000;Norwich_52.6_1.3
5638;Nottingham;;United Kingdom;52.9536;-1.15047;1;1800;28000;Nottingham_53_-1.2
5639;Novgorod;;Russian Federation;58.525569;31.274192;1;1800;7126;Novgorod_58.5_31.3
5640;Nurnberg;Nürnberg, Nuremberg;Germany;49.452031;11.07675;1;1800;25000;Nurnberg_49.5_11.1
5641;Oaxaca;;Mexico;17.07108;-96.71914;1;1800;25000;Oaxaca_17.1_-96.7
5642;Ohrid;Ochrida;Bulgaria;43.454967;23.380704;3;1800;16000;Ohrid_43.5_23.4
5643;Okayama;;Japan;34.661753;133.916667;1;1800;32000;Okayama_34.7_133.9
5644;Oporto;Porto;Portugal;41.167972;-8.627064;1;1800;67000;Oporto_41.2_-8.6
5645;Orel;;Russian Federation;52.96508;36.0785;1;1800;22000;Orel_53_36.1
5646;Orleans;Orléans;France;47.902964;1.90925;1;1800;32000;Orleans_47.9_1.9
5647;Osaka;;Japan;34.693216;135.502082;1;1800;383000;Osaka_34.7_135.5
5648;Ouro Preto;Vila Rica;Brazil;-20.39484;-43.50517;1;1800;20000;Ouro Preto_-20.4_-43.5
5649;Oyo;Katunga;Nigeria;7.85;3.93333;1;1800;80000;Oyo_7.8_3.9
5650;Padua;;Italy;45.406436;11.876761;1;1800;45000;Padua_45.4_11.9
5651;Paisley;;United Kingdom;55.83173;-4.43254;1;1800;23000;Paisley_55.8_-4.4
5652;Palembang;;Indonesia;-2.91673;104.7458;1;1800;25000;Palembang_-2.9_104.7
5653;Palermo;;Italy;38.115689;13.361267;1;1800;135000;Palermo_38.1_13.4
5654;Palma;;Spain;39.56939;2.65024;1;1800;31000;Palma_39.6_2.7
5655;Paris;;France;48.856614;2.352222;1;1800;547000;Paris_48.9_2.4
5656;Parma;;Italy;44.80266;10.32898;1;1800;33000;Parma_44.8_10.3
5657;Patna;;India;25.610533;85.14145;1;1800;170000;Patna_25.6_85.1
5658;Patras;;Greece;38.24664;21.734574;1;1800;20000;Patras_38.2_21.7
5659;Pavia;;Italy;45.18446;9.16145;1;1800;23772;Pavia_45.2_9.2
5660;Peshawar;Purusapura, Pushkalavati;Pakistan;34.008;71.57849;1;1800;80000;Peshawar_34_71.6
5661;Philadelphia;Pennsylvania;United States of America;39.95;-75.1667;1;1800;68200;Philadelphia_40_-75.2
5662;Piacenza;Fiacenza;Italy;45.04676;9.69937;1;1800;28000;Piacenza_45_9.7
5663;Pilibhit;;India;28.63098;79.80338;1;1800;30000;Pilibhit_28.6_79.8
5664;Pisa;;Italy;43.71553;10.39659;1;1800;17000;Pisa_43.7_10.4
5665;Pittsburgh;Pennsylvania;United States of America;40.44062;-79.99589;1;1800;1565;Pittsburgh_40.4_-80
5666;Plovdiv;Philippopolis;Bulgaria;42.15;24.75;1;1800;30000;Plovdiv_42.1_24.8
5667;Plymouth;;United Kingdom;50.375456;-4.14305;1;1800;42000;Plymouth_50.4_-4.1
5668;Pochow;;China;33.8772222;115.7702778;3;1800;31000;Pochow_33.9_115.8
5669;Pondicherry;;India;11.91386;79.814472;1;1800;25000;Pondicherry_11.9_79.8
5670;Porbandar;;India;21.64219;69.60929;1;1800;30000;Porbandar_21.6_69.6
5671;Portsmouth;;United Kingdom;50.816661;-1.083383;1;1800;40000;Portsmouth_50.8_-1.1
5672;Potosi;Potosí ;Bolivia;-19.58361;-65.75306;1;1800;15000;Potosi_-19.6_-65.8
5673;Potsdam;;Germany;52.39886;13.06566;1;1800;19000;Potsdam_52.4_13.1
5674;Prague;;Austria;50.08804;14.42076;1;1800;77403;Prague_50.1_14.4
5675;Prizren;Frizren;Serbia;42.21389;20.73972;1;1800;20000;Prizren_42.2_20.7
5676;Providence;Rhode Island;United States of America;41.823989;-71.412833;1;1800;7614;Providence_41.8_-71.4
5677;Puebla; Puebla de Zaragoza;Mexico;19.0514;-98.2178;1;1800;65000;Puebla_19.1_-98.2
5678;Pune;Poona;India;18.52043;73.856744;1;1800;60000;Pune_18.5_73.9
5679;Puri;Jagganath;India;19.810556;85.831389;2;1800;31000;Puri_19.8_85.8
5680;Purnia;Purneah;India;25.78;87.47;2;1800;22000;Purnia_25.8_87.5
5681;Pyay;Sri Ksetra, Prome;Myanmar;18.82151;95.221029;3;1800;30000;Pyay_18.8_95.2
5682;Pyongyang;P'yongyang, Tonggoo;Dem. People's Republic of Korea;39.03385;125.75432;1;1800;68000;Pyongyang_39_125.8
5683;Qazvin;Kazvin;Iran;36.26877;50.0041;1;1800;40000;Qazvin_36.3_50
5684;Quebec;;Canada;46.81228;-71.21454;1;1800;12000;Quebec_46.8_-71.2
5685;Quilon;;India;8.88;76.6;3;1800;20000;Quilon_8.9_76.6
5686;Quito;;Ecuador;-0.22985;-78.52495;1;1800;30000;Quito_-0.2_-78.5
5687;Rabat;;Morocco;34.01325;-6.83255;1;1800;43000;Rabat_34_-6.8
5688;Rabba;;Nigeria;9.2;5.033333;3;1800;24000;Rabba_9.2_5
5689;Rajmahal;;India;25.05303;87.83048;3;1800;25000;Rajmahal_25.1_87.8
5690;Rampur;;India;28.789304;79.024952;1;1800;41000;Rampur_28.8_79
5691;Rangpur;;India;25.74664;89.25166;1;1800;18000;Rangpur_25.7_89.3
5692;Real de Catorce;;Mexico;23.689397;-100.885547;2;1800;20000;Real de Catorce_23.7_-100.9
5693;Recife;Pernambuco;Brazil;-8.05389;-34.88111;1;1800;31000;Recife_-8.1_-34.9
5694;Regensburg;Ratisbon;Germany;49.015;12.09556;1;1800;23000;Regensburg_49_12.1
5695;Reims;Rheims;France;49.25;4.03333;1;1800;20000;Reims_49.2_4
5696;Rennes;;France;48.11198;-1.67429;1;1800;24000;Rennes_48.1_-1.7
5697;Riga;;Russian Federation;56.946;24.10589;1;1800;29000;Riga_56.9_24.1
5698;Rio de Janeiro;;Brazil;-22.90278;-43.2075;1;1800;44000;Rio de Janeiro_-22.9_-43.2
5699;Rome;;Italy;41.89474;12.4839;1;1800;142000;Rome_41.9_12.5
5700;Roskilde;;Denmark;55.64152;12.08035;1;1800;2000;Roskilde_55.6_12.1
5701;Rotterdam;;Netherlands;51.9225;4.47917;1;1800;60000;Rotterdam_51.9_4.5
5702;Rouen;;France;49.44313;1.09932;1;1800;80000;Rouen_49.4_1.1
5703;Ruse;Rustchuk;Bulgaria;43.835572;25.965656;2;1800;28000;Ruse_43.8_26
5704;Saint-Malo;;France;48.649336;-2.025675;1;1800;20000;Saint-Malo_48.6_-2
5705;Saint-Omer;;France;50.750114;2.252208;1;1800;20000;Saint-Omer_50.8_2.3
5706;Saint Petersburg;Leningrad;Russian Federation;59.89444;30.26417;1;1800;220200;Saint Petersburg_59.9_30.3
5707;Salamanca;;Spain;40.970103;-5.663539;1;1800;9500;Salamanca_41_-5.7
5708;Salerno;;Italy;40.67797;14.76599;1;1800;23000;Salerno_40.7_14.8
5709;Salvador;Sao Salvador, Bahia;Brazil;-12.97111;-38.51083;1;1800;43000;Salvador_-13_-38.5
5710;Sana'a ;Sanaa;Yemen;15.35472;44.20667;1;1800;40000;Sana'a _15.4_44.2
5711;Santiago;;Chile;-33.45;-70.666667;1;1800;21000;Santiago_-33.5_-70.7
5712;Santiago de Queretaro;Santiago de Querétaro, Queretaro;Mexico;20.588792;-100.389889;2;1800;15000;Santiago de Queretaro_20.6_-100.4
5713;Sarajevo;Bosna-Serai, Serajevo;Bosnia and Herzegovina;43.84864;18.35644;1;1800;18000;Sarajevo_43.8_18.4
5714;Saratov;;Russian Federation;51.54056;46.00861;1;1800;21000;Saratov_51.5_46
5715;Segou;Segu, Ségou ;Mali;13.440597;-6.265319;1;1800;30000;Segou_13.4_-6.3
5716;Semarang;;Indonesia;-6.9932;110.4203;1;1800;20000;Semarang_-7_110.4
5717;Sendai;;Japan;38.266667;140.866667;1;1800;62000;Sendai_38.3_140.9
5718;Seoul;Hanyang;Republic of Korea;37.56826;126.97783;1;1800;194000;Seoul_37.6_127
5719;Serres;Serrai, Seres;Greece;41.090922;23.541319;1;1800;29000;Serres_41.1_23.5
5720;Seville;;Spain;37.388097;-5.982331;1;1800;96000;Seville_37.4_-6
5721;Shahjahanpur;;India;27.88142;79.9109;3;1800;50000;Shahjahanpur_27.9_79.9
5722;Shanghai;;China;31.22222;121.45806;1;1800;90000;Shanghai_31.2_121.5
5723;Shaoxing;Shaohing;China;30;120.583333;1;1800;30000;Shaoxing_30_120.6
5724;Sheffield;;United Kingdom;53.381128;-1.470086;1;1800;44000;Sheffield_53.4_-1.5
5725;Shenyang;Fengtien, Mukden;China;41.79222;123.43278;1;1800;30000;Shenyang_41.8_123.4
5726;Shiraz;;Iran;29.61031;52.53114;1;1800;20000;Shiraz_29.6_52.5
